# VHH-NNLO SMEFT scan points
# process: ZHH
# energy_tev: 14.0
# scan_axis: phiBox
# fixed_wcs: phi=0,phiB=0,phiBox=0,phiD=0,phiQ3rd=0,phiW=0,phiWB=0,phid=0,phiq1st=0,phiq3st=0,phiu=0,tphi=0
#
phiBox	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
0.7804511278	0.4850200407	0.6459422761	1.331784714	1.587579924	1.547993363
0.7834586466	0.4857117979	0.6468234518	1.331702163	1.589844201	1.550105091
0.7864661654	0.486403555	0.6477046276	1.331619847	1.592108478	1.552216818
0.7894736842	0.4870953122	0.6485858034	1.331537765	1.594372755	1.554328546
0.792481203	0.4877870694	0.6494669792	1.331455916	1.596637032	1.556440274
0.7954887218	0.4884788266	0.650348155	1.331374298	1.598901309	1.558552002
0.7984962406	0.4891705837	0.6512293307	1.331292912	1.601165586	1.56066373
0.8015037594	0.4898623409	0.6521105065	1.331211755	1.603429864	1.562775457
0.8045112782	0.4905540981	0.6529916823	1.331130827	1.605694141	1.564887185
0.807518797	0.4912458552	0.6538728581	1.331050127	1.607958418	1.566998913
0.8105263158	0.4919376124	0.6547540339	1.330969654	1.610222695	1.569110641
0.8135338346	0.4926293696	0.6556352096	1.330889407	1.612486972	1.571222369
0.8165413534	0.4933211268	0.6565163854	1.330809385	1.614751249	1.573334096
0.8195488722	0.4940128839	0.6573975612	1.330729587	1.617015527	1.575445824
0.822556391	0.4947046411	0.658278737	1.330650013	1.619279804	1.577557552
0.8255639098	0.4953963983	0.6591599128	1.33057066	1.621544081	1.57966928
0.8285714286	0.4960881555	0.6600410885	1.330491529	1.623808358	1.581781008
0.8315789474	0.4967799126	0.6609222643	1.330412618	1.626072635	1.583892735
0.8345864662	0.4974716698	0.6618034401	1.330333927	1.628336912	1.586004463
0.837593985	0.498163427	0.6626846159	1.330255454	1.63060119	1.588116191
0.8406015038	0.4988551842	0.6635657917	1.330177199	1.632865467	1.590227919
0.8436090226	0.4995469413	0.6644469674	1.330099161	1.635129744	1.592339647
0.8466165414	0.5002386985	0.6653281432	1.330021338	1.637394021	1.594451374
0.8496240602	0.5009304557	0.666209319	1.329943731	1.639658298	1.596563102
0.8526315789	0.5016222129	0.6670904948	1.329866337	1.641922575	1.59867483
0.8556390977	0.50231397	0.6679716706	1.329789157	1.644186853	1.600786558
0.8586466165	0.5030057272	0.6688528463	1.329712188	1.64645113	1.602898286
0.8616541353	0.5036974844	0.6697340221	1.329635432	1.648715407	1.605010013
0.8646616541	0.5043892416	0.6706151979	1.329558886	1.650979684	1.607121741
0.8676691729	0.5050809987	0.6714963737	1.329482549	1.653243961	1.609233469
0.8706766917	0.5057727559	0.6723775495	1.329406421	1.655508238	1.611345197
0.8736842105	0.5064645131	0.6732587252	1.329330502	1.657772516	1.613456925
0.8766917293	0.5071562702	0.674139901	1.329254789	1.660036793	1.615568652
0.8796992481	0.5078480274	0.6750210768	1.329179283	1.66230107	1.61768038
0.8827067669	0.5085397846	0.6759022526	1.329103982	1.664565347	1.619792108
0.8857142857	0.5092315418	0.6767834284	1.329028885	1.666829624	1.621903836
0.8887218045	0.5099232989	0.6776646041	1.328953993	1.669093901	1.624015564
0.8917293233	0.5106150561	0.6785457799	1.328879303	1.671358179	1.626127291
0.8947368421	0.5113068133	0.6794269557	1.328804816	1.673622456	1.628239019
0.8977443609	0.5119985705	0.6803081315	1.328730529	1.675886733	1.630350747
0.9007518797	0.5126903276	0.6811893073	1.328656443	1.67815101	1.632462475
0.9037593985	0.5133820848	0.682070483	1.328582557	1.680415287	1.634574203
0.9067669173	0.514073842	0.6829516588	1.32850887	1.682679564	1.63668593
0.9097744361	0.5147655992	0.6838328346	1.328435381	1.684943841	1.638797658
0.9127819549	0.5154573563	0.6847140104	1.328362088	1.687208119	1.640909386
0.9157894737	0.5161491135	0.6855951862	1.328288993	1.689472396	1.643021114
0.9187969925	0.5168408707	0.6864763619	1.328216093	1.691736673	1.645132841
0.9218045113	0.5175326279	0.6873575377	1.328143388	1.69400095	1.647244569
0.9248120301	0.518224385	0.6882387135	1.328070877	1.696265227	1.649356297
0.9278195489	0.5189161422	0.6891198893	1.327998559	1.698529504	1.651468025
0.9308270677	0.5196078994	0.6900010651	1.327926434	1.700793782	1.653579753
0.9338345865	0.5202996565	0.6908822408	1.327854501	1.703058059	1.65569148
0.9368421053	0.5209914137	0.6917634166	1.327782759	1.705322336	1.657803208
0.9398496241	0.5216831709	0.6926445924	1.327711207	1.707586613	1.659914936
0.9428571429	0.5223749281	0.6935257682	1.327639844	1.70985089	1.662026664
0.9458646617	0.5230666852	0.694406944	1.327568671	1.712115167	1.664138392
0.9488721805	0.5237584424	0.6952881197	1.327497685	1.714379445	1.666250119
0.9518796992	0.5244501996	0.6961692955	1.327426886	1.716643722	1.668361847
0.954887218	0.5251419568	0.6970504713	1.327356274	1.718907999	1.670473575
0.9578947368	0.5258337139	0.6979316471	1.327285848	1.721172276	1.672585303
0.9609022556	0.5265254711	0.6988128229	1.327215607	1.723436553	1.674697031
0.9639097744	0.5272172283	0.6996939986	1.32714555	1.72570083	1.676808758
0.9669172932	0.5279089855	0.7005751744	1.327075677	1.727965108	1.678920486
0.969924812	0.5286007426	0.7014563502	1.327005987	1.730229385	1.681032214
0.9729323308	0.5292924998	0.702337526	1.326936479	1.732493662	1.683143942
0.9759398496	0.529984257	0.7032187017	1.326867152	1.734757939	1.68525567
0.9789473684	0.5306760142	0.7040998775	1.326798006	1.737022216	1.687367397
0.9819548872	0.5313677713	0.7049810533	1.32672904	1.739286493	1.689479125
0.984962406	0.5320595285	0.7058622291	1.326660254	1.741550771	1.691590853
0.9879699248	0.5327512857	0.7067434049	1.326591646	1.743815048	1.693702581
0.9909774436	0.5334430429	0.7076245806	1.326523216	1.746079325	1.695814309
0.9939849624	0.5341348	0.7085057564	1.326454963	1.748343602	1.697926036
0.9969924812	0.5348265572	0.7093869322	1.326386887	1.750607879	1.700037764
1	0.5355183144	0.710268108	1.326318987	1.752872156	1.702149492
