# VHH-NNLO SMEFT scan points
# process: ZHH
# energy_tev: 13.6
# scan_axis: phiBox
# fixed_wcs: phi=0,phiB=0,phiBox=0,phiD=0,phiQ3rd=0,phiW=0,phiWB=0,phid=0,phiq1st=0,phiq3st=0,phiu=0,tphi=0
#
phiBox	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
0.4496240602	0.3890606312	0.5216901575	1.340896805	1.338367485	1.316044754
0.4526315789	0.3897185758	0.5225281678	1.340783325	1.340630813	1.318158766
0.4556390977	0.3903765204	0.5233661781	1.340670227	1.342894141	1.320272778
0.4586466165	0.391034465	0.5242041885	1.340557509	1.345157468	1.322386789
0.4616541353	0.3916924097	0.5250421988	1.34044517	1.347420796	1.324500801
0.4646616541	0.3923503543	0.5258802092	1.340333208	1.349684124	1.326614813
0.4676691729	0.3930082989	0.5267182195	1.340221621	1.351947451	1.328728825
0.4706766917	0.3936662435	0.5275562298	1.340110407	1.354210779	1.330842836
0.4736842105	0.3943241882	0.5283942402	1.339999564	1.356474107	1.332956848
0.4766917293	0.3949821328	0.5292322505	1.33988909	1.358737434	1.33507086
